ano,mes,maquina,central,codigo_agente,agente_descripcion,region,provincia,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta,grupo_economico,lon,lat,geo_nombre,geo_tecnologia,geo_nombre_age,potencia_instalada,geo_provincia,geo_sistema
2023,2023-09-01,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,16067.718,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2023,2023-09-01,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,9968.652,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2023,2023-09-01,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,PATAGONICA,CHUBUT,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,14361.887,ENERGIA DEL SUR S.A.,-67.5135569671174,-45.7926311530152,C.T. PATAGONIA,Térmica,ENERGIA DEL SUR S.A.,125.1,CHUBUT,Interconectado MEM
2023,2023-09-01,PBANHI,PBANHI,HCERROCG,HIDR. CERROS COLORADOS S.A.,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Renovable,HI>50,Planicie Banderita,Comahue,243903.32,PETROLERA ACONCAGUA ENERGÍA,-68.4744459885959,-38.5596066396262,P. BANDERITA,Hidroeléctrica,HIDR. CERROS COLORADOS S.A.,472.0,NEUQUEN,Interconectado MEM
2023,2023-09-01,PE32EO,PE32EO,PEPAMPAG,P.EOLICO PAMPA ENERGIA,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,9551.377,PAMPA ENERGÍA S.A.,-61.7614583118308,-38.7658186500088,P.EOLICO PAMPA ENERGIA,Eólica,P.EOLICO PAMPA ENERGIA,,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PEDRTG01,PEDR,CTSPEDRG,SCC POWER SAN PEDRO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,3014.695,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PEDRTG02,PEDR,CTSPEDRG,SCC POWER SAN PEDRO S.A.,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,446.664,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PEDRTG03,PEDR,CTSPED2G,CT SAN PEDRO - CIERRE CC,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,2939.962,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PEDRTV01,PEDR,CTSPED2G,CT SAN PEDRO - CIERRE CC,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,STONEWAY CAPITAL CORP.,-59.7297423756043,-33.7791537860128,SAN PEDRO BSAS,Térmica,CT SAN PEDRO - CIERRE CC - SCC POWER SAN PEDRO S.A.,158.46,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PEP3EO,PEP3EO,PEPAMPAG,P.EOLICO PAMPA ENERGIA,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,18097.179,PAMPA ENERGÍA S.A.,-61.7643685749989,-38.7668783894563,P.EOLICO PAMPA ENERGIA,Eólica,P.EOLICO PAMPA ENERGIA,,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PERGDI01,PERG,CTPERGAG,BIOGAS CTBG PERGAMINO,BUENOS AIRES,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,1264.317,SEEDS ENERGY S.A.,-60.5387178903779,-33.9239025723866,C.T. PERGAMINO,Biogas,BIOGAS CTBG PERGAMINO,2.4,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PERZDI01,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,720.817,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI02,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,786.295,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI03,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,774.648,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI04,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,344.312,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI05,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,751.943,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI06,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,749.349,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI07,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,753.545,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PERZDI08,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,751.506,INDUSTRIAS JUAN F. SECCO S.A.,-60.8249044424401,-33.019181718601,PEREZ SECCO,Térmica,CT PEREZ - SECCO,81.088,SANTA FE,Interconectado MEM
2023,2023-09-01,PESPTV01,PESP,ECOENERA,ECO-ENERGIA S.A.BIOMASA,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,1345.03,ECO-ENERGIA S.A.BIOMASA,-54.5846788198957,-26.0282553887687,AG PTO ESPERANZ,Biomasa,ECO-ENERGIA S.A.BIOMASA,3.0,MISIONES,Interconectado MEM
2023,2023-09-01,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,0.0,Sin clasificar,,,,,,,,
2023,2023-09-01,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,21269.171,YPF ENERGÍA ELÉCTRICA S.A.,-69.1685341863137,-38.9303417908007,PLAZA HUINCUL,Térmica,YPF Autogenerador Pza. Huincul,40.144,NEUQUEN,Interconectado MEM
2023,2023-09-01,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,NOROESTE,CATAMARCA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1658.645,INDUSTRIAS JUAN F. SECCO S.A.,-65.8001164819123,-28.5337823338873,P.IND.CAT ENARS,Térmica,CT PARQUE INDUSTR.CATAM-SECCO,15.0,CATAMARCA,Interconectado MEM
2023,2023-09-01,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,42073.512,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
2023,2023-09-01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,39374.767,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
2023,2023-09-01,PILATV10,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,CORDOBA,Argentina,TURBO VAPOR,Térmica,CC,,Centro,4532.789,PROVINCIAL,-63.8340313614115,-31.667756704897,PILAR,Térmica,CT PILAR - EPEC,466.0,CORDOBA,Interconectado MEM
2023,2023-09-01,PILBDI01,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1185.401,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PILBDI02,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1185.823,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PILBDI03,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1149.578,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PILBDI04,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1132.309,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PILBDI05,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1085.205,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PILBDI06,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,883.885,PAMPA ENERGÍA S.A.,-58.9660522601137,-34.4032209271504,PILAR BSAS,Térmica,CT PILAR BS AS- PAMPA ENERGÍA,100.398,BUENOS AIRES,Interconectado MEM
2023,2023-09-01,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,NOROESTE,SALTA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,5965.016,PAMPA ENERGÍA S.A.,-63.7666549019036,-22.349970943658,PIQUIRENDA,Térmica,CENTRAL TERMICA PIQUIRENDA,30.4,SALTA,Interconectado MEM
2023,2023-09-01,PIRADI01,PIRA,CTPIRASG,CT PIRANE - SULLAIR,NORESTE,FORMOSA,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,645.28,SULLAIR ARGENTINA S.A.,-59.075506916154,-25.6787307206911,PIRANE,Térmica,CT PIRANE - SULLAIR,16.25,FORMOSA,Interconectado MEM
2023,2023-09-01,PMA1EO,PMA1EO,PEMADR1G,P.EOLICO MADRYN 1 GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,24940.241,GENNEIA S.A.,-65.2296969917301,-42.7054567790176,PMADRYN I ENARS,Eólica,P.EOLICO MADRYN 1 GENNEIA,71.1,CHUBUT,Interconectado MEM
2023,2023-09-01,PMA2EO,PMA2EO,PEMADR2G,P.EOLICO MADRYN 2 GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,52585.919,GENNEIA S.A.,-65.2842388485664,-42.7041207618498,PMADRYNII ENARS,Eólica,P.EOLICO MADRYN 2 GENNEIA,151.2,CHUBUT,Interconectado MEM
2023,2023-09-01,PMADTG21,PMAD,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0.0,FATALyF - IATE,-65.104775,-42.706863,Puerto Madryn,Térmica,C.T. PATAGONICAS SA,42.0,CHUBUT,Interconectado MEM
2023,2023-09-01,PMADTG22,PMAD,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0.0,FATALyF - IATE,-65.104775,-42.706863,Puerto Madryn,Térmica,C.T. PATAGONICAS SA,42.0,CHUBUT,Interconectado MEM
2023,2023-09-01,PMISTV01,PMIS,PAPELMNA,PAPEL MISIONERO S.A.,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,602.856,GRUPO ARCOR S.A.,-55.1234693359932,-26.9339182036282,PAPEL MISIONERO S.A.,Biomasa,PAPEL MISIONERO S.A.,5.0,MISIONES,Interconectado MEM
2023,2023-09-01,PMORHI,PMORHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HI<50,Resto Hidráulico,Centro,2634.007,PROVINCIAL,-64.2437503777596,-32.1675610821007,PIEDRAS MORAS,Hidroeléctrica (Menor a 50 Mw),EPEC GENERACION,6.3,CORDOBA,Interconectado MEM
2023,2023-09-01,PNEGHI,PNEGHI,CHPNEGRG,C.H.PUNTA NEGRA - EPSE,CUYO,SAN JUAN,Argentina,TURB HIDRAULICA,Renovable,HI>50,Resto Hidráulico,Cuyo,13036.89,PROVINCIAL,-68.814939615402,-31.5166071318568,PUNTA NEGRA,Hidroeléctrica,C.H.PUNTA NEGRA - EPSE,63.28,SAN JUAN,Interconectado MEM
2023,2023-09-01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.3760473166196,-34.575702236509,PUERTO NUEVO,Térmica,CENTRAL PUERTO SA,589.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2023,2023-09-01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0.0,CENTRAL PUERTO S.A.,-58.3760473166196,-34.575702236509,PUERTO NUEVO,Térmica,CENTRAL PUERTO SA,589.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2023,2023-09-01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,26537.067,CENTRAL PUERTO S.A.,-58.3760473166196,-34.575702236509,PUERTO NUEVO,Térmica,CENTRAL PUERTO SA,589.0,CIUDAD AUTONOMA DE BUENOS,Interconectado MEM
2023,2023-09-01,POM1EO,POM1EO,PEPOMO1G,P.EOLICO POMONA 1 - RENOVAR,COMAHUE,RIO NEGRO,Argentina,EOLICA,Renovable,EOL,,Comahue,32165.698,GENNEIA S.A.,-65.7269393892206,-39.5593342672555,P.E. Pomona I,Eólica,P.EOLICO POMONA 1 - RENOVAR,101.4,RIO NEGRO,Interconectado MEM
2023,2023-09-01,POM2EO,POM2EO,GENNEIAG,GENNEIA RENOVABLES MATER,COMAHUE,RIO NEGRO,Argentina,EOLICA,Renovable,EOL,,Comahue,4307.858,GENNEIA S.A.,-65.7265611056351,-39.5598161114947,Parque Eólico POMONA II (MATER),Eólica,GENNEIA RENOVABLES MATER,11.7,RIO NEGRO,Interconectado MEM
2023,2023-09-01,PPATDI01,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,NORESTE,CORRIENTES,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,11.196,TURBODIESEL S.A.,-58.5663029300779,-27.3234729204348,PASO DE LA PATR,Térmica,CT PASO LA PATRIA-TURBODISEL,7.2,CORRIENTES,Interconectado MEM
2023,2023-09-01,PPLEHI,PPLEHI,PPLEUFUG,PICHI PICUN LEUFU,COMAHUE,NEUQUEN,Argentina,TURB HIDRAULICA,Renovable,HI>50,Pichi,Comahue,143313.472,PAMPA ENERGÍA S.A.,-69.9849514137149,-40.0125087899113,PICHI P. LEUFU,Hidroeléctrica,PICHI PICUN LEUFU,285.0,RIO NEGRO,Interconectado MEM
2023,2023-09-01,PPNOTG01,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,4102.254,GENNEIA S.A.,-65.1614225417492,-26.995485328767,PLUSPETROL NORT,Térmica,GENERADORA ELEC.TUCUMAN SA,232.0,TUCUMAN,Interconectado MEM
2023,2023-09-01,PPNOTG02,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,5783.623,GENNEIA S.A.,-65.1614225417492,-26.995485328767,PLUSPETROL NORT,Térmica,GENERADORA ELEC.TUCUMAN SA,232.0,TUCUMAN,Interconectado MEM
2023,2023-09-01,PROCDI01,PROC,CTPROCAG,CT PRESIDENCIA ROCA,NORESTE,CHACO,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,11.223,TURBODIESEL S.A.,-59.553848337272,-26.157233921512,P.ROCA CHACO,Térmica,CT PRESIDENCIA ROCA,6.0,CHACO,Interconectado MEM
2023,2023-09-01,PRODTV01,PROD,PRODEBIA,CT PRODEMAN BIOENERGÍA,CENTRO,CORDOBA,Argentina,BIOMASA,Renovable,BIOM,,Centro,5373.36,Sin clasificar,-63.8653321415878,-32.7940872173878,C.T. PRODEMAN BIOENERGIA,Biomasa,CT PRODEMAN BIOENERGÍA,10.0,CORDOBA,Interconectado MEM
2023,2023-09-01,PROVTV01,PROV,ARCOLPTA,ARCOR ING.LA PROVIDENCIA,NOROESTE,TUCUMAN,Argentina,BIOMASA,Renovable,BIOM,,Noa,2946.98,GRUPO ARCOR S.A.,-65.5678321992731,-27.2645320110401,LA PROVIDENCIA,Biomasa,ARCOR ING.LA PROVIDENCIA,11.143,TUCUMAN,Interconectado MEM
2023,2023-09-01,PSMADI01,PSMA,CTPOLLOG,CTBG POLLOS SAN MATEO,CENTRO,CORDOBA,Argentina,BIOGAS,Renovable,BIOG,,Centro,1002.778,POLLOS SAN MATEO S.A.,-64.1300312867959,-31.1674947698214,C.T. POLLOS SAN MATEO,Biogas,CTBG POLLOS SAN MATEO,,CORDOBA,Interconectado MEM
2023,2023-09-01,PTR1TG23,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,1019.173,FATALyF - IATE,-67.9503077915223,-46.7845030104672,PICO TRUNCADO 1,Térmica,C.T. PATAGONICAS SA,45.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,PTR1TG24,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0.0,FATALyF - IATE,-67.9503077915223,-46.7845030104672,PICO TRUNCADO 1,Térmica,C.T. PATAGONICAS SA,45.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,PTR1TG25,PTR1,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,1234.365,FATALyF - IATE,-67.9503077915223,-46.7845030104672,PICO TRUNCADO 1,Térmica,C.T. PATAGONICAS SA,45.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,PUPITV01,PUPI,APARPPNA,ALTO PARANA-PTO.PIRAY,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,8525.795,ALTO PARANÁ,-54.7204032818055,-26.4755262273684,A.P. PTO PIRAY,Biomasa,ALTO PARANA-PTO.PIRAY,38.0,MISIONES,Interconectado MEM
2023,2023-09-01,PVIEHI,PVIEHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,TUCUMAN,Argentina,HIDRAULICA <=50,Renovable,HI<50,Resto Hidráulico,Noa,518.701,HOLDEC INVERSORA S.A.,-65.752010409261,-27.1448816637494,PUEBLO VIEJO,Hidroeléctrica (Menor a 50 Mw),HIDROELECTRICA TUCUMAN SA,15.0,TUCUMAN,Interconectado MEM
2023,2023-09-01,PZUEDI01,PZUE,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,208.221,Sin clasificar,,,,,,,,
2023,2023-09-01,QULLHI,QULLHI,QULLUMJG,QUEBRADA ULLUM - EPSE,CUYO,SAN JUAN,Argentina,HIDRAULICA <=50,Renovable,HI<50,Resto Hidráulico,Cuyo,6807.501,PROVINCIAL,-68.6475159174745,-31.4761715668351,QUEBRADA ULLUM,Hidroeléctrica (Menor a 50 Mw),QUEBRADA ULLUM - EPSE,45.0,SAN JUAN,Interconectado MEM
2023,2023-09-01,RAFADI01,RAFA,CTRAFASG,CT RAFAELA - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,243.417,INDUSTRIAS JUAN F. SECCO S.A.,-61.5204279231104,-31.2555295369651,RAFAELA,Térmica,CT RAFAELA - SECCO,19.2,SANTA FE,Interconectado MEM
2023,2023-09-01,RAW1EO,RAW1EO,PERAWS1G,P.EOLICO RAWSON I,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,13133.147,GENNEIA S.A.,-65.1855122036278,-43.3450965257327,RAWSONI  ENARSA,Eólica,P.EOLICO RAWSON I,52.5,CHUBUT,Interconectado MEM
2023,2023-09-01,RAW2EO,RAW2EO,PERAWS2G,P.EOLICO RAWSON II,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,7839.511,GENNEIA S.A.,-65.1625708716364,-43.3498785774844,RAWSONII ENARSA,Eólica,GENNEIA RENOVABLES MATER,31.15,CHUBUT,Interconectado MEM
2023,2023-09-01,RAW3EO,RAW3EO,PERAWS3G,P.EOLICO RAWSON III - GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,8151.61,GENNEIA S.A.,-65.1925570415199,-43.3721686564317,RAWSON 3 EOLICO,Eólica,P.EOLICO RAWSON III - GENNEIA,25.05,CHUBUT,Interconectado MEM
2023,2023-09-01,RCHITG01,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,60.0,PROVINCIAL,-69.2164669279216,-51.6670881433661,RIO CHICO,Térmica,CT RIO CHICO - SPSE,50.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,RCHITG02,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,38.1,PROVINCIAL,-69.2164669279216,-51.6670881433661,RIO CHICO,Térmica,CT RIO CHICO - SPSE,50.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,RCHITG03,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,PATAGONICA,SANTA CRUZ,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0.0,PROVINCIAL,-69.2164669279216,-51.6670881433661,RIO CHICO,Térmica,CT RIO CHICO - SPSE,50.0,SANTA CRUZ,Interconectado MEM
2023,2023-09-01,REALDI01,REAL,CTREALSG,CT REALICO - SECCO,COMAHUE,LA PAMPA,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,68.887,INDUSTRIAS JUAN F. SECCO S.A.,-64.2523947818108,-35.0551395123669,REALICO,Térmica,CT REALICO - SECCO,24.0,LA PAMPA,Interconectado MEM
2023,2023-09-01,RENOTG01,RENO,CTRENOVC,CT RENOVA - ALBANESI ENERGIA,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,33225.191,ALBANESI ENERGÍA S.A.,-60.7924300988769,-32.5871629090721,RENOVA ALBANESI,Térmica,CT RENOVA - ALBANESI ENERGIA,172.0,SANTA FE,Interconectado MEM
2023,2023-09-01,REOLHI,REOLHI,EPECORDG,EPEC GENERACION,CENTRO,CORDOBA,Argentina,HIDRAULICA <=50,Renovable,HI<50,Resto Hidráulico,Centro,2524.927,PROVINCIAL,-64.3230624514813,-32.1909499572787,BENJAMIN REOLIN,Hidroeléctrica (Menor a 50 Mw),EPEC GENERACION,33.0,CORDOBA,Interconectado MEM
2023,2023-09-01,RES1DI01,RES1,CTRESENG,BIOGAS CT RESENER SA,BUENOS AIRES,BUENOS AIRES,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,167.853,INMADE S.A.,-62.4657989367735,-38.6960780972732,C.T. RESENER I,Biogas,BIOGAS CT RESENER SA,0.8,BUENOS AIRES,Interconectado MEM
